peak_threshold,quality_threshold,max_SP_seconds,Policy,Phase,Tolerance_ms,Method,Mode,BaseSeed,MetaSeed,N,N_accepted,TP,F1,Coverage,MAE_ms
0.2,2,20,strict,S,100,Stack,Full3C,44,43,330,320,183,0.563076923076923,0.9696969696969697,567.5937499999999
0.2,2,20,strict,S,100,Stack,Full3C,44,44,330,325,175,0.5343511450381679,0.9848484848484849,643.4769230769231
0.2,2,20,strict,S,100,Stack,Zonly,44,42,330,293,90,0.28892455858747995,0.8878787878787879,954.9146757679181
0.2,2,20,strict,S,100,Stack,Zonly,44,43,330,291,83,0.2673107890499195,0.8818181818181818,974.9828178694158
0.2,2,20,strict,S,100,Stack,Zonly,44,44,330,298,83,0.2643312101910828,0.9030303030303031,986.1744966442953
0.2,2,20,strict,S,100,PhaseNetMatched,Full3C,42,,330,329,191,0.5796661608497724,0.996969696969697,177.62917933130697
0.2,2,20,strict,S,100,PhaseNetMatched,Full3C,43,,330,325,203,0.6198473282442748,0.9848484848484849,163.99999999999997
0.2,2,20,strict,S,100,PhaseNetMatched,Full3C,44,,330,328,184,0.5592705167173252,0.9939393939393939,165.85365853658533
0.2,2,20,strict,S,100,PhaseNetMatched,Zonly,42,,330,330,97,0.29393939393939394,1.0,602.4242424242424
0.2,2,20,strict,S,100,PhaseNetMatched,Zonly,43,,330,325,104,0.31755725190839695,0.9848484848484849,421.78461538461545
0.2,2,20,strict,S,100,PhaseNetMatched,Zonly,44,,330,330,94,0.28484848484848485,1.0,468.48484848484867
0.2,2,20,strict,S,100,Stack,Full3C,42,42,330,322,181,0.5552147239263804,0.9757575757575757,492.17391304347825
0.2,2,20,strict,S,100,Stack,Full3C,42,43,330,321,173,0.5314900153609831,0.9727272727272728,659.2523364485982
0.2,2,20,strict,S,100,Stack,Full3C,42,44,330,321,178,0.5468509984639017,0.9727272727272728,510.7165109034268
0.2,2,20,strict,S,100,Stack,Zonly,42,42,330,298,88,0.2802547770700637,0.9030303030303031,1114.1610738255033
0.2,2,20,strict,S,100,Stack,Zonly,42,43,330,280,84,0.2754098360655738,0.8484848484848485,1179.75
0.2,2,20,strict,S,100,Stack,Zonly,42,44,330,254,83,0.2842465753424658,0.7696969696969697,994.8425196850394
0.2,2,30,accepted,P,100,Stack,Full3C,43,42,330,328,275,0.8358662613981763,0.9939393939393939,130.1219512195121
0.2,2,30,accepted,P,100,Stack,Full3C,43,43,330,329,274,0.8315629742033384,0.996969696969697,128.6930091185409
0.2,2,30,accepted,P,100,Stack,Full3C,43,44,330,328,272,0.8267477203647416,0.9939393939393939,131.92073170731697
0.2,2,30,accepted,P,100,Stack,Zonly,43,42,330,330,269,0.8151515151515152,1.0,328.3030303030302
0.2,2,30,accepted,P,100,Stack,Zonly,43,43,330,327,267,0.8127853881278538,0.990909090909091,130.4281345565748
0.2,2,30,accepted,P,100,Stack,Zonly,43,44,330,330,268,0.8121212121212121,1.0,314.9393939393938
0.2,2,30,accepted,P,100,Stack,Full3C,44,42,330,329,270,0.8194233687405159,0.996969696969697,107.32522796352572
0.2,2,30,accepted,P,100,Stack,Full3C,44,43,330,327,270,0.821917808219178,0.990909090909091,105.38226299694179
0.2,2,30,accepted,P,100,Stack,Full3C,44,44,330,330,268,0.8121212121212121,1.0,354.4242424242423
0.2,2,30,accepted,P,100,Stack,Zonly,44,42,330,327,269,0.8188736681887366,0.990909090909091,128.56269113149833
0.2,2,30,accepted,P,100,Stack,Zonly,44,43,330,330,271,0.8212121212121212,1.0,351.81818181818176
0.2,2,30,accepted,P,100,Stack,Zonly,44,44,330,329,270,0.8194233687405159,0.996969696969697,165.288753799392
0.2,2,30,accepted,P,100,PhaseNetMatched,Full3C,42,,330,330,324,0.9818181818181818,1.0,41.09090909090887
0.2,2,30,accepted,P,100,PhaseNetMatched,Full3C,43,,330,330,325,0.9848484848484849,1.0,28.33333333333328
0.2,2,30,accepted,P,100,PhaseNetMatched,Full3C,44,,330,329,324,0.9833080424886191,0.996969696969697,33.98176291793293
0.2,2,30,accepted,P,100,PhaseNetMatched,Zonly,42,,330,330,326,0.9878787878787879,1.0,21.48484848484837
0.2,2,30,accepted,P,100,PhaseNetMatched,Zonly,43,,330,329,324,0.9833080424886191,0.996969696969697,26.504559270516463
0.2,2,30,accepted,P,100,PhaseNetMatched,Zonly,44,,330,330,323,0.9787878787878788,1.0,28.939393939393817
0.2,2,30,accepted,P,100,Stack,Full3C,42,42,330,328,276,0.8389057750759878,0.9939393939393939,127.07317073170718
0.2,2,30,accepted,P,100,Stack,Full3C,42,43,330,329,271,0.8224582701062215,0.996969696969697,130.9422492401215
0.2,2,30,accepted,P,100,Stack,Full3C,42,44,330,330,271,0.8212121212121212,1.0,291.84848484848476
0.2,2,30,accepted,P,100,Stack,Zonly,42,42,330,328,264,0.8024316109422492,0.9939393939393939,169.54268292682917
0.2,2,30,accepted,P,100,Stack,Zonly,42,43,330,327,265,0.806697108066971,0.990909090909091,137.73700305810385
0.2,2,30,accepted,P,100,Stack,Zonly,42,44,330,329,266,0.8072837632776935,0.996969696969697,172.03647416413364
0.2,2,30,accepted,S,100,Stack,Full3C,43,42,330,326,187,0.5701219512195121,0.9878787878787879,587.6687116564417
0.2,2,30,accepted,S,100,Stack,Full3C,43,43,330,329,186,0.5644916540212443,0.996969696969697,790.3951367781156
0.2,2,30,accepted,S,100,Stack,Full3C,43,44,330,328,187,0.5683890577507599,0.9939393939393939,666.6463414634146
0.2,2,30,accepted,S,100,Stack,Zonly,43,42,330,321,84,0.25806451612903225,0.9727272727272728,1380.7165109034268
0.2,2,30,accepted,S,100,Stack,Zonly,43,43,330,315,80,0.24806201550387597,0.9545454545454546,1284.7936507936508
0.2,2,30,accepted,S,100,Stack,Zonly,43,44,330,313,79,0.24572317262830481,0.9484848484848485,1401.3418530351437
0.2,2,30,accepted,S,100,Stack,Full3C,44,42,330,328,180,0.547112462006079,0.9939393939393939,562.560975609756
0.2,2,30,accepted,S,100,Stack,Full3C,44,43,330,326,183,0.5579268292682927,0.9878787878787879,727.4539877300614
0.2,2,30,accepted,S,100,Stack,Full3C,44,44,330,328,175,0.5319148936170213,0.9939393939393939,759.0853658536586
0.2,2,30,accepted,S,100,Stack,Zonly,44,42,330,325,94,0.2870229007633588,0.9848484848484849,1064.553846153846
0.2,2,30,accepted,S,100,Stack,Zonly,44,43,330,322,86,0.26380368098159507,0.9757575757575757,1073.2919254658384
0.2,2,30,accepted,S,100,Stack,Zonly,44,44,330,328,87,0.26443768996960487,0.9939393939393939,1032.408536585366
0.2,2,30,accepted,S,100,PhaseNetMatched,Full3C,42,,330,330,191,0.5787878787878787,1.0,179.54545454545453
0.2,2,30,accepted,S,100,PhaseNetMatched,Full3C,43,,330,325,203,0.6198473282442748,0.9848484848484849,163.99999999999997
0.2,2,30,accepted,S,100,PhaseNetMatched,Full3C,44,,330,329,184,0.5584218512898331,0.996969696969697,166.80851063829783
0.2,2,30,accepted,S,100,PhaseNetMatched,Zonly,42,,330,330,97,0.29393939393939394,1.0,602.4242424242424
0.2,2,30,accepted,S,100,PhaseNetMatched,Zonly,43,,330,328,105,0.3191489361702128,0.9939393939393939,441.28048780487813
0.2,2,30,accepted,S,100,PhaseNetMatched,Zonly,44,,330,330,94,0.28484848484848485,1.0,468.48484848484867
0.2,2,30,accepted,S,100,Stack,Full3C,42,42,330,328,181,0.5501519756838906,0.9939393939393939,593.9024390243902
0.2,2,30,accepted,S,100,Stack,Full3C,42,43,330,326,175,0.5335365853658537,0.9878787878787879,772.8220858895705
0.2,2,30,accepted,S,100,Stack,Full3C,42,44,330,325,178,0.5435114503816794,0.9848484848484849,613.5076923076922
0.2,2,30,accepted,S,100,Stack,Zonly,42,42,330,325,92,0.28091603053435116,0.9848484848484849,1167.3846153846155
0.2,2,30,accepted,S,100,Stack,Zonly,42,43,330,320,92,0.28307692307692306,0.9696969696969697,1259.9375
0.2,2,30,accepted,S,100,Stack,Zonly,42,44,330,317,91,0.28129829984544047,0.9606060606060606,1181.955835962145
0.2,2,30,strict,P,100,Stack,Full3C,43,42,330,324,275,0.8409785932721713,0.9818181818181818,128.0864197530863
0.2,2,30,strict,P,100,Stack,Full3C,43,43,330,325,272,0.8305343511450382,0.9848484848484849,127.16923076923064
0.2,2,30,strict,P,100,Stack,Full3C,43,44,330,326,272,0.8292682926829268,0.9878787878787879,130.18404907975446
0.2,2,30,strict,P,100,Stack,Zonly,43,42,330,329,268,0.8133535660091047,0.996969696969697,329.14893617021266
0.2,2,30,strict,P,100,Stack,Zonly,43,43,330,323,265,0.8116385911179173,0.9787878787878788,129.1021671826624
0.2,2,30,strict,P,100,Stack,Zonly,43,44,330,325,267,0.815267175572519,0.9848484848484849,129.63076923076915
0.2,2,30,strict,P,100,Stack,Full3C,44,42,330,325,269,0.8213740458015267,0.9848484848484849,104.09230769230759
0.2,2,30,strict,P,100,Stack,Full3C,44,43,330,322,270,0.8282208588957055,0.9757575757575757,101.27329192546573
0.2,2,30,strict,P,100,Stack,Full3C,44,44,330,328,268,0.8145896656534954,0.9939393939393939,166.95121951219505
0.2,2,30,strict,P,100,Stack,Zonly,44,42,330,324,267,0.8165137614678899,0.9818181818181818,127.93209876543196
0.2,2,30,strict,P,100,Stack,Zonly,44,43,330,327,271,0.8249619482496194,0.990909090909091,189.81651376146775
0.2,2,30,strict,P,100,Stack,Zonly,44,44,330,326,269,0.8201219512195121,0.9878787878787879,159.90797546012257
0.2,2,30,strict,P,100,PhaseNetMatched,Full3C,42,,330,330,324,0.9818181818181818,1.0,41.09090909090887
0.2,2,30,strict,P,100,PhaseNetMatched,Full3C,43,,330,330,325,0.9848484848484849,1.0,28.33333333333328
0.2,2,30,strict,P,100,PhaseNetMatched,Full3C,44,,330,329,324,0.9833080424886191,0.996969696969697,33.98176291793293
0.2,2,30,strict,P,100,PhaseNetMatched,Zonly,42,,330,330,326,0.9878787878787879,1.0,21.48484848484837
0.2,2,30,strict,P,100,PhaseNetMatched,Zonly,43,,330,329,324,0.9833080424886191,0.996969696969697,26.504559270516463
0.2,2,30,strict,P,100,PhaseNetMatched,Zonly,44,,330,329,323,0.9802731411229135,0.996969696969697,25.805471124619938
0.2,2,30,strict,P,100,Stack,Full3C,42,42,330,325,276,0.8427480916030534,0.9848484848484849,126.15384615384602
0.2,2,30,strict,P,100,Stack,Full3C,42,43,330,323,271,0.8300153139356815,0.9787878787878788,127.02786377708969
0.2,2,30,strict,P,100,Stack,Full3C,42,44,330,329,271,0.8224582701062215,0.996969696969697,291.88449848024305
0.2,2,30,strict,P,100,Stack,Zonly,42,42,330,328,264,0.8024316109422492,0.9939393939393939,169.54268292682917
0.2,2,30,strict,P,100,Stack,Zonly,42,43,330,323,264,0.8085758039816233,0.9787878787878788,132.01238390092865
0.2,2,30,strict,P,100,Stack,Zonly,42,44,330,324,264,0.8073394495412844,0.9818181818181818,133.36419753086412
0.2,2,30,strict,S,100,Stack,Full3C,43,42,330,319,185,0.5701078582434514,0.9666666666666667,471.56739811912206
0.2,2,30,strict,S,100,Stack,Full3C,43,43,330,323,186,0.5696784073506891,0.9787878787878788,700.1238390092878
0.2,2,30,strict,S,100,Stack,Full3C,43,44,330,324,186,0.5688073394495413,0.9818181818181818,638.8271604938271
0.2,2,30,strict,S,100,Stack,Zonly,43,42,330,298,79,0.2515923566878981,0.9030303030303031,1364.1610738255033
0.2,2,30,strict,S,100,Stack,Zonly,43,43,330,282,76,0.24836601307189543,0.8545454545454545,1271.8439716312057
0.2,2,30,strict,S,100,Stack,Zonly,43,44,330,270,76,0.25333333333333335,0.8181818181818182,1282.851851851852
0.2,2,30,strict,S,100,Stack,Full3C,44,42,330,327,179,0.5449010654490106,0.990909090909091,563.9755351681957
0.2,2,30,strict,S,100,Stack,Full3C,44,43,330,320,183,0.563076923076923,0.9696969696969697,567.5937499999999
0.2,2,30,strict,S,100,Stack,Full3C,44,44,330,326,175,0.5335365853658537,0.9878787878787879,723.5276073619632
0.2,2,30,strict,S,100,Stack,Zonly,44,42,330,293,90,0.28892455858747995,0.8878787878787879,954.9146757679181
0.2,2,30,strict,S,100,Stack,Zonly,44,43,330,291,83,0.2673107890499195,0.8818181818181818,974.9828178694158
0.2,2,30,strict,S,100,Stack,Zonly,44,44,330,298,83,0.2643312101910828,0.9030303030303031,986.1744966442953
0.2,2,30,strict,S,100,PhaseNetMatched,Full3C,42,,330,329,191,0.5796661608497724,0.996969696969697,177.62917933130697
0.2,2,30,strict,S,100,PhaseNetMatched,Full3C,43,,330,325,203,0.6198473282442748,0.9848484848484849,163.99999999999997
0.2,2,30,strict,S,100,PhaseNetMatched,Full3C,44,,330,328,184,0.5592705167173252,0.9939393939393939,165.85365853658533
0.2,2,30,strict,S,100,PhaseNetMatched,Zonly,42,,330,330,97,0.29393939393939394,1.0,602.4242424242424
0.2,2,30,strict,S,100,PhaseNetMatched,Zonly,43,,330,325,104,0.31755725190839695,0.9848484848484849,421.78461538461545
0.2,2,30,strict,S,100,PhaseNetMatched,Zonly,44,,330,330,94,0.28484848484848485,1.0,468.48484848484867
0.2,2,30,strict,S,100,Stack,Full3C,42,42,330,322,181,0.5552147239263804,0.9757575757575757,492.17391304347825
0.2,2,30,strict,S,100,Stack,Full3C,42,43,330,321,173,0.5314900153609831,0.9727272727272728,659.2523364485982
0.2,2,30,strict,S,100,Stack,Full3C,42,44,330,321,178,0.5468509984639017,0.9727272727272728,510.7165109034268
0.2,2,30,strict,S,100,Stack,Zonly,42,42,330,298,88,0.2802547770700637,0.9030303030303031,1160.1677852348994
0.2,2,30,strict,S,100,Stack,Zonly,42,43,330,280,84,0.2754098360655738,0.8484848484848485,1179.75
0.2,2,30,strict,S,100,Stack,Zonly,42,44,330,254,83,0.2842465753424658,0.7696969696969697,994.8425196850394
0.2,2,40,accepted,P,100,Stack,Full3C,43,42,330,328,275,0.8358662613981763,0.9939393939393939,130.1219512195121
0.2,2,40,accepted,P,100,Stack,Full3C,43,43,330,329,274,0.8315629742033384,0.996969696969697,128.6930091185409
0.2,2,40,accepted,P,100,Stack,Full3C,43,44,330,328,272,0.8267477203647416,0.9939393939393939,131.92073170731697
0.2,2,40,accepted,P,100,Stack,Zonly,43,42,330,330,269,0.8151515151515152,1.0,328.3030303030302
0.2,2,40,accepted,P,100,Stack,Zonly,43,43,330,327,267,0.8127853881278538,0.990909090909091,130.4281345565748
0.2,2,40,accepted,P,100,Stack,Zonly,43,44,330,330,268,0.8121212121212121,1.0,314.9393939393938
0.2,2,40,accepted,P,100,Stack,Full3C,44,42,330,329,270,0.8194233687405159,0.996969696969697,107.32522796352572
0.2,2,40,accepted,P,100,Stack,Full3C,44,43,330,327,270,0.821917808219178,0.990909090909091,105.38226299694179
0.2,2,40,accepted,P,100,Stack,Full3C,44,44,330,330,268,0.8121212121212121,1.0,354.4242424242423
0.2,2,40,accepted,P,100,Stack,Zonly,44,42,330,327,269,0.8188736681887366,0.990909090909091,128.56269113149833
0.2,2,40,accepted,P,100,Stack,Zonly,44,43,330,330,271,0.8212121212121212,1.0,351.81818181818176
0.2,2,40,accepted,P,100,Stack,Zonly,44,44,330,329,270,0.8194233687405159,0.996969696969697,165.288753799392
0.2,2,40,accepted,P,100,PhaseNetMatched,Full3C,42,,330,330,324,0.9818181818181818,1.0,41.09090909090887
0.2,2,40,accepted,P,100,PhaseNetMatched,Full3C,43,,330,330,325,0.9848484848484849,1.0,28.33333333333328
0.2,2,40,accepted,P,100,PhaseNetMatched,Full3C,44,,330,329,324,0.9833080424886191,0.996969696969697,33.98176291793293
0.2,2,40,accepted,P,100,PhaseNetMatched,Zonly,42,,330,330,326,0.9878787878787879,1.0,21.48484848484837
0.2,2,40,accepted,P,100,PhaseNetMatched,Zonly,43,,330,329,324,0.9833080424886191,0.996969696969697,26.504559270516463
0.2,2,40,accepted,P,100,PhaseNetMatched,Zonly,44,,330,330,323,0.9787878787878788,1.0,28.939393939393817
0.2,2,40,accepted,P,100,Stack,Full3C,42,42,330,328,276,0.8389057750759878,0.9939393939393939,127.07317073170718
0.2,2,40,accepted,P,100,Stack,Full3C,42,43,330,329,271,0.8224582701062215,0.996969696969697,130.9422492401215
0.2,2,40,accepted,P,100,Stack,Full3C,42,44,330,330,271,0.8212121212121212,1.0,291.84848484848476
0.2,2,40,accepted,P,100,Stack,Zonly,42,42,330,328,264,0.8024316109422492,0.9939393939393939,169.54268292682917
0.2,2,40,accepted,P,100,Stack,Zonly,42,43,330,327,265,0.806697108066971,0.990909090909091,137.73700305810385
0.2,2,40,accepted,P,100,Stack,Zonly,42,44,330,329,266,0.8072837632776935,0.996969696969697,172.03647416413364
0.2,2,40,accepted,S,100,Stack,Full3C,43,42,330,326,187,0.5701219512195121,0.9878787878787879,587.6687116564417
0.2,2,40,accepted,S,100,Stack,Full3C,43,43,330,329,186,0.5644916540212443,0.996969696969697,790.3951367781156
0.2,2,40,accepted,S,100,Stack,Full3C,43,44,330,328,187,0.5683890577507599,0.9939393939393939,666.6463414634146
0.2,2,40,accepted,S,100,Stack,Zonly,43,42,330,321,84,0.25806451612903225,0.9727272727272728,1380.7165109034268
0.2,2,40,accepted,S,100,Stack,Zonly,43,43,330,315,80,0.24806201550387597,0.9545454545454546,1284.7936507936508
0.2,2,40,accepted,S,100,Stack,Zonly,43,44,330,313,79,0.24572317262830481,0.9484848484848485,1401.3418530351437
0.2,2,40,accepted,S,100,Stack,Full3C,44,42,330,328,180,0.547112462006079,0.9939393939393939,562.560975609756
0.2,2,40,accepted,S,100,Stack,Full3C,44,43,330,326,183,0.5579268292682927,0.9878787878787879,727.4539877300614
0.2,2,40,accepted,S,100,Stack,Full3C,44,44,330,328,175,0.5319148936170213,0.9939393939393939,759.0853658536586
0.2,2,40,accepted,S,100,Stack,Zonly,44,42,330,325,94,0.2870229007633588,0.9848484848484849,1205.8461538461538
0.2,2,40,accepted,S,100,Stack,Zonly,44,43,330,322,86,0.26380368098159507,0.9757575757575757,1073.2919254658384
0.2,2,40,accepted,S,100,Stack,Zonly,44,44,330,328,87,0.26443768996960487,0.9939393939393939,1032.408536585366
0.2,2,40,accepted,S,100,PhaseNetMatched,Full3C,42,,330,330,191,0.5787878787878787,1.0,179.54545454545453
0.2,2,40,accepted,S,100,PhaseNetMatched,Full3C,43,,330,325,203,0.6198473282442748,0.9848484848484849,163.99999999999997
0.2,2,40,accepted,S,100,PhaseNetMatched,Full3C,44,,330,329,184,0.5584218512898331,0.996969696969697,166.80851063829783
0.2,2,40,accepted,S,100,PhaseNetMatched,Zonly,42,,330,330,97,0.29393939393939394,1.0,602.4242424242424
0.2,2,40,accepted,S,100,PhaseNetMatched,Zonly,43,,330,328,105,0.3191489361702128,0.9939393939393939,441.28048780487813
0.2,2,40,accepted,S,100,PhaseNetMatched,Zonly,44,,330,330,94,0.28484848484848485,1.0,468.48484848484867
0.2,2,40,accepted,S,100,Stack,Full3C,42,42,330,328,181,0.5501519756838906,0.9939393939393939,593.9024390243902
0.2,2,40,accepted,S,100,Stack,Full3C,42,43,330,326,175,0.5335365853658537,0.9878787878787879,772.8220858895705
0.2,2,40,accepted,S,100,Stack,Full3C,42,44,330,325,178,0.5435114503816794,0.9848484848484849,613.5076923076922
0.2,2,40,accepted,S,100,Stack,Zonly,42,42,330,325,91,0.2778625954198473,0.9848484848484849,1237.446153846154
0.2,2,40,accepted,S,100,Stack,Zonly,42,43,330,320,92,0.28307692307692306,0.9696969696969697,1259.9375
0.2,2,40,accepted,S,100,Stack,Zonly,42,44,330,317,91,0.28129829984544047,0.9606060606060606,1181.955835962145
0.2,2,40,strict,P,100,Stack,Full3C,43,42,330,324,275,0.8409785932721713,0.9818181818181818,128.0864197530863
0.2,2,40,strict,P,100,Stack,Full3C,43,43,330,325,272,0.8305343511450382,0.9848484848484849,127.16923076923064
0.2,2,40,strict,P,100,Stack,Full3C,43,44,330,326,272,0.8292682926829268,0.9878787878787879,130.18404907975446
0.2,2,40,strict,P,100,Stack,Zonly,43,42,330,329,268,0.8133535660091047,0.996969696969697,329.14893617021266
0.2,2,40,strict,P,100,Stack,Zonly,43,43,330,323,265,0.8116385911179173,0.9787878787878788,129.1021671826624
0.2,2,40,strict,P,100,Stack,Zonly,43,44,330,325,267,0.815267175572519,0.9848484848484849,129.63076923076915
0.2,2,40,strict,P,100,Stack,Full3C,44,42,330,325,269,0.8213740458015267,0.9848484848484849,104.09230769230759
0.2,2,40,strict,P,100,Stack,Full3C,44,43,330,322,270,0.8282208588957055,0.9757575757575757,101.27329192546573
0.2,2,40,strict,P,100,Stack,Full3C,44,44,330,328,268,0.8145896656534954,0.9939393939393939,166.95121951219505
0.2,2,40,strict,P,100,Stack,Zonly,44,42,330,324,267,0.8165137614678899,0.9818181818181818,127.93209876543196
0.2,2,40,strict,P,100,Stack,Zonly,44,43,330,327,271,0.8249619482496194,0.990909090909091,189.81651376146775
0.2,2,40,strict,P,100,Stack,Zonly,44,44,330,326,269,0.8201219512195121,0.9878787878787879,159.90797546012257
0.2,2,40,strict,P,100,PhaseNetMatched,Full3C,42,,330,330,324,0.9818181818181818,1.0,41.09090909090887
0.2,2,40,strict,P,100,PhaseNetMatched,Full3C,43,,330,330,325,0.9848484848484849,1.0,28.33333333333328
0.2,2,40,strict,P,100,PhaseNetMatched,Full3C,44,,330,329,324,0.9833080424886191,0.996969696969697,33.98176291793293
0.2,2,40,strict,P,100,PhaseNetMatched,Zonly,42,,330,330,326,0.9878787878787879,1.0,21.48484848484837
0.2,2,40,strict,P,100,PhaseNetMatched,Zonly,43,,330,329,324,0.9833080424886191,0.996969696969697,26.504559270516463
0.2,2,40,strict,P,100,PhaseNetMatched,Zonly,44,,330,329,323,0.9802731411229135,0.996969696969697,25.805471124619938
0.2,2,40,strict,P,100,Stack,Full3C,42,42,330,325,276,0.8427480916030534,0.9848484848484849,126.15384615384602
0.2,2,40,strict,P,100,Stack,Full3C,42,43,330,323,271,0.8300153139356815,0.9787878787878788,127.02786377708969
0.2,2,40,strict,P,100,Stack,Full3C,42,44,330,329,271,0.8224582701062215,0.996969696969697,291.88449848024305
0.2,2,40,strict,P,100,Stack,Zonly,42,42,330,328,264,0.8024316109422492,0.9939393939393939,169.54268292682917
0.2,2,40,strict,P,100,Stack,Zonly,42,43,330,323,264,0.8085758039816233,0.9787878787878788,132.01238390092865
0.2,2,40,strict,P,100,Stack,Zonly,42,44,330,324,264,0.8073394495412844,0.9818181818181818,133.36419753086412
0.2,2,40,strict,S,100,Stack,Full3C,43,42,330,319,185,0.5701078582434514,0.9666666666666667,471.56739811912206
0.2,2,40,strict,S,100,Stack,Full3C,43,43,330,323,186,0.5696784073506891,0.9787878787878788,700.1238390092878
0.2,2,40,strict,S,100,Stack,Full3C,43,44,330,324,186,0.5688073394495413,0.9818181818181818,638.8271604938271
0.2,2,40,strict,S,100,Stack,Zonly,43,42,330,298,79,0.2515923566878981,0.9030303030303031,1364.1610738255033
0.2,2,40,strict,S,100,Stack,Zonly,43,43,330,282,76,0.24836601307189543,0.8545454545454545,1271.8439716312057
0.2,2,40,strict,S,100,Stack,Zonly,43,44,330,270,76,0.25333333333333335,0.8181818181818182,1282.851851851852
0.2,2,40,strict,S,100,Stack,Full3C,44,42,330,327,179,0.5449010654490106,0.990909090909091,563.9755351681957
0.2,2,40,strict,S,100,Stack,Full3C,44,43,330,320,183,0.563076923076923,0.9696969696969697,567.5937499999999
0.2,2,40,strict,S,100,Stack,Full3C,44,44,330,326,175,0.5335365853658537,0.9878787878787879,723.5276073619632
0.2,2,40,strict,S,100,Stack,Zonly,44,42,330,293,90,0.28892455858747995,0.8878787878787879,954.9146757679181
0.2,2,40,strict,S,100,Stack,Zonly,44,43,330,291,83,0.2673107890499195,0.8818181818181818,974.9828178694158
0.2,2,40,strict,S,100,Stack,Zonly,44,44,330,298,83,0.2643312101910828,0.9030303030303031,986.1744966442953
0.2,2,40,strict,S,100,PhaseNetMatched,Full3C,42,,330,329,191,0.5796661608497724,0.996969696969697,177.62917933130697
0.2,2,40,strict,S,100,PhaseNetMatched,Full3C,43,,330,325,203,0.6198473282442748,0.9848484848484849,163.99999999999997
0.2,2,40,strict,S,100,PhaseNetMatched,Full3C,44,,330,328,184,0.5592705167173252,0.9939393939393939,165.85365853658533
0.2,2,40,strict,S,100,PhaseNetMatched,Zonly,42,,330,330,97,0.29393939393939394,1.0,602.4242424242424
0.2,2,40,strict,S,100,PhaseNetMatched,Zonly,43,,330,325,104,0.31755725190839695,0.9848484848484849,421.78461538461545
0.2,2,40,strict,S,100,PhaseNetMatched,Zonly,44,,330,330,94,0.28484848484848485,1.0,468.48484848484867
0.2,2,40,strict,S,100,Stack,Full3C,42,42,330,322,181,0.5552147239263804,0.9757575757575757,492.17391304347825
0.2,2,40,strict,S,100,Stack,Full3C,42,43,330,321,173,0.5314900153609831,0.9727272727272728,659.2523364485982
0.2,2,40,strict,S,100,Stack,Full3C,42,44,330,321,178,0.5468509984639017,0.9727272727272728,510.7165109034268
0.2,2,40,strict,S,100,Stack,Zonly,42,42,330,298,88,0.2802547770700637,0.9030303030303031,1160.1677852348994
0.2,2,40,strict,S,100,Stack,Zonly,42,43,330,280,84,0.2754098360655738,0.8484848484848485,1179.75
0.2,2,40,strict,S,100,Stack,Zonly,42,44,330,254,83,0.2842465753424658,0.7696969696969697,994.8425196850394
0.2,3,20,accepted,P,100,Stack,Full3C,43,42,330,328,275,0.8358662613981763,0.9939393939393939,130.1219512195121
0.2,3,20,accepted,P,100,Stack,Full3C,43,43,330,329,274,0.8315629742033384,0.996969696969697,128.6930091185409
0.2,3,20,accepted,P,100,Stack,Full3C,43,44,330,328,272,0.8267477203647416,0.9939393939393939,131.92073170731697
0.2,3,20,accepted,P,100,Stack,Zonly,43,42,330,330,269,0.8151515151515152,1.0,328.3030303030302
0.2,3,20,accepted,P,100,Stack,Zonly,43,43,330,327,267,0.8127853881278538,0.990909090909091,130.4281345565748
0.2,3,20,accepted,P,100,Stack,Zonly,43,44,330,330,268,0.8121212121212121,1.0,314.9393939393938
0.2,3,20,accepted,P,100,Stack,Full3C,44,42,330,329,270,0.8194233687405159,0.996969696969697,107.32522796352572
0.2,3,20,accepted,P,100,Stack,Full3C,44,43,330,327,270,0.821917808219178,0.990909090909091,105.38226299694179
0.2,3,20,accepted,P,100,Stack,Full3C,44,44,330,330,268,0.8121212121212121,1.0,354.4242424242423
0.2,3,20,accepted,P,100,Stack,Zonly,44,42,330,327,269,0.8188736681887366,0.990909090909091,128.56269113149833
0.2,3,20,accepted,P,100,Stack,Zonly,44,43,330,330,271,0.8212121212121212,1.0,351.81818181818176
0.2,3,20,accepted,P,100,Stack,Zonly,44,44,330,329,270,0.8194233687405159,0.996969696969697,165.288753799392
0.2,3,20,accepted,P,100,PhaseNetMatched,Full3C,42,,330,330,324,0.9818181818181818,1.0,41.09090909090887
0.2,3,20,accepted,P,100,PhaseNetMatched,Full3C,43,,330,330,325,0.9848484848484849,1.0,28.33333333333328
0.2,3,20,accepted,P,100,PhaseNetMatched,Full3C,44,,330,329,324,0.9833080424886191,0.996969696969697,33.98176291793293
0.2,3,20,accepted,P,100,PhaseNetMatched,Zonly,42,,330,330,326,0.9878787878787879,1.0,21.48484848484837
0.2,3,20,accepted,P,100,PhaseNetMatched,Zonly,43,,330,329,324,0.9833080424886191,0.996969696969697,26.504559270516463
0.2,3,20,accepted,P,100,PhaseNetMatched,Zonly,44,,330,330,323,0.9787878787878788,1.0,28.939393939393817
0.2,3,20,accepted,P,100,Stack,Full3C,42,42,330,328,276,0.8389057750759878,0.9939393939393939,127.07317073170718
0.2,3,20,accepted,P,100,Stack,Full3C,42,43,330,329,271,0.8224582701062215,0.996969696969697,130.9422492401215
